route_name,direction_text,stop_number,stop_name
857,回程,51,灰瑤
857,回程,52,成德公園
857,回程,53,成泰路口
857,回程,54,獅仔頭
857,回程,55,外獅頭
857,回程,56,關渡大橋一
857,回程,57,許厝
857,回程,58,捷運竹圍站
857,回程,59,馬偕醫院
857,回程,60,民權路3巷口
857,回程,61,安老所
857,回程,62,竹圍國小
857,回程,63,八勢里
857,回程,64,捷運紅樹林站
857,回程,65,輕軌紅樹林站
857,回程,66,竿蓁林
857,回程,67,丹霞灣
857,回程,68,外竿蓁林
857,回程,69,運動公園
857,回程,70,捷運淡水站
857,回程,71,永樂巷口(中山市場)
857,回程,72,重建街口
857,回程,73,淡水圖書館
857,回程,74,小白宮(淡水分局)
857,回程,75,紅毛城(真理大學)
857,回程,76,獸醫研究所
857,回程,77,滬尾砲台(忠烈祠、球場)
857,回程,78,油車口
857,回程,79,淡江新村
857,回程,80,天生國小
857,回程,81,大河文明
857,回程,82,果嶺大道
857,回程,83,沙崙路一段一
857,回程,84,沙崙路一段
857,回程,85,沙崙濱海路口
857,回程,86,新市二路二段
857,回程,87,淡海國小
857,回程,88,理想家社區(新市二路)
857,回程,89,後洲新市三路口
857,回程,90,三重客運淡水站
858,去程,1,東昇公園
858,去程,2,海明寺
858,去程,3,樹林仁愛醫院
858,去程,4,育英街口(天主堂)
858,去程,5,樹林後火車站
858,去程,6,中山路口
858,去程,7,三東紡織
858,去程,8,保安街口
858,去程,9,家樂福公司
858,去程,10,大安中正路口
858,去程,11,大安俊英街口
858,去程,12,大安變電所(大安路)
858,去程,13,大唐江山
858,去程,14,民安西路403巷口
858,去程,15,光華街口
858,去程,16,新寶社區
858,去程,17,光明里
858,去程,18,光華國小(民安西路)
858,去程,19,福祿新城一
858,去程,20,福祿新城二
858,去程,21,民安陸橋
858,去程,22,民安路
858,去程,23,福營國中
858,去程,24,富國路口
858,去程,25,丹鳳一
858,去程,26,捷運泰山貴和站(明志路)
858,去程,27,下坡角
858,去程,28,宏泰新村
858,去程,29,明志科技大學
858,去程,30,泰山巖
858,去程,31,明志國小
858,去程,32,明志里
858,去程,33,文程路口
858,去程,34,義學里
858,去程,35,同榮里
858,去程,36,泰山高中
858,去程,37,泰山區公所
858,去程,38,下泰山巖
858,去程,39,泰山國小
858,去程,40,憲訓中心
858,去程,41,泰山國中
858,去程,42,山腳溪橋
858,去程,43,黎明技術學院
858,去程,44,橫科
858,去程,45,新寮路口
858,去程,46,橫窠雅路
858,去程,47,黎明里
858,去程,48,蘇厝
858,去程,49,國立師大
858,去程,50,林口加油站
858,去程,51,醒吾科技大學
858,去程,52,林口
858,去程,53,林口農會
858,去程,54,竹林仁愛路口
858,去程,55,松柏蘆
858,去程,56,仁愛東湖路口
858,去程,57,林口高中
858,去程,58,運動公園
858,去程,59,林口國宅
858,去程,60,文一忠孝路口
858,去程,61,忠孝路口B
858,去程,62,林口三井
858,去程,63,安敦新世界
858,去程,64,華夏大飯店
858,去程,65,醫學大樓
858,去程,66,長庚醫院
858,去程,67,捷運長庚醫院站
858,去程,68,管理中心
858,去程,69,桃園酒廠
858,回程,1,華亞園區
858,回程,2,桃園酒廠
858,回程,3,管理中心
858,回程,4,長庚醫院
858,回程,5,醫學大樓
858,回程,6,華夏大飯店
858,回程,7,安敦新世界
858,回程,8,林口三井
858,回程,9,忠孝路口B
858,回程,10,文一忠孝路口
858,回程,11,林口國宅
858,回程,12,運動公園
858,回程,13,林口高中
858,回程,14,仁愛東湖路口
858,回程,15,松柏蘆
858,回程,16,竹林仁愛路口
858,回程,17,林口農會
858,回程,18,林口
858,回程,19,醒吾科技大學
858,回程,20,林口加油站
858,回程,21,國立師大
858,回程,22,蘇厝
858,回程,23,黎明里
858,回程,24,橫窠雅路
858,回程,25,新寮路口
858,回程,26,橫科
858,回程,27,黎明技術學院
858,回程,28,山腳溪橋
858,回程,29,泰山國中
858,回程,30,憲訓中心
858,回程,31,泰山國小
858,回程,32,下泰山巖
858,回程,33,泰山區公所
858,回程,34,泰山高中
858,回程,35,同榮里
858,回程,36,義學里
858,回程,37,文程路口
858,回程,38,明志里
858,回程,39,明志國小
858,回程,40,泰山巖
858,回程,41,明志科技大學
858,回程,42,宏泰新村
858,回程,43,下坡角
858,回程,44,捷運泰山貴和站(明志路)
858,回程,45,捷運丹鳳站
858,回程,46,富國路口
858,回程,47,福營國中
858,回程,48,民安路
858,回程,49,民安陸橋
858,回程,50,福祿新城二
858,回程,51,福祿新城一
858,回程,52,光華國小(民安西路)
858,回程,53,光明里
858,回程,54,新寶社區
858,回程,55,光華街口
858,回程,56,民安西路403巷口
858,回程,57,大唐江山
858,回程,58,大安變電所(大安路)
858,回程,59,大安俊英街口
858,回程,60,大安中正路口
858,回程,61,家樂福公司
858,回程,62,三東紡織
858,回程,63,中山路口
858,回程,64,樹林後火車站
858,回程,65,育英街口(天主堂)
858,回程,66,樹林仁愛醫院
858,回程,67,海明寺
858,回程,68,東昇公園
859,去程,1,泰山公有市場一
859,去程,2,同興公園
859,去程,3,泰山戶政事務所
859,去程,4,環河路口
859,去程,5,捷運泰山站
859,去程,6,行政院新莊聯合辦公大樓(中平路)
859,去程,7,中平國中
859,去程,8,新莊高中(新莊文藝中心)
859,去程,9,新莊高中
859,去程,10,中平路
859,去程,11,新泰國中南站
859,去程,12,材試所
859,去程,13,新泰路口
859,去程,14,海山里
859,去程,15,盲人重建院
859,去程,16,捷運輔大站(建國一路)
859,去程,17,建國一路
859,去程,18,後港一路
859,去程,19,建安街口
859,去程,20,建福路口
859,去程,21,後港社區
859,去程,22,民安路
859,去程,23,民安陸橋
859,去程,24,福祿新城二
859,去程,25,福祿新城一
859,去程,26,光華國小(龍安路)
859,去程,27,龍安大第
859,去程,28,萬安公園
859,去程,29,裕民國小
859,去程,30,丹鳳高中
859,去程,31,中正龍安路口
859,去程,32,捷運迴龍站
859,去程,33,迴龍郵局
859,去程,34,高印公司
859,去程,35,俊興街口
859,去程,36,三俊街
859,去程,37,三俊街口
859,去程,38,圳民里
859,去程,39,俊保路口
859,去程,40,新日興
859,去程,41,圳安里
859,去程,42,大安俊英街口
859,去程,43,大安中正路口
859,去程,44,家樂福公司
859,去程,45,三東紡織
859,去程,46,中山路口
859,去程,47,樹林後火車站
859,去程,48,育英街口(天主堂)
859,去程,49,樹林仁愛醫院
859,去程,50,海明寺
859,去程,51,樹南里
859,去程,52,備內街
859,去程,53,東昇福德宮
859,回程,1,東昇公園
859,回程,2,海明寺
859,回程,3,樹林仁愛醫院
859,回程,4,育英街口(天主堂)
859,回程,5,樹林後火車站
859,回程,6,中山路口
859,回程,7,三東紡織
859,回程,8,保安街口
859,回程,9,家樂福公司
859,回程,10,大安中正路口
859,回程,11,大安俊英街口
859,回程,12,圳安里
859,回程,13,新日興
859,回程,14,俊保路口
859,回程,15,圳民里
859,回程,16,三俊街口
859,回程,17,三俊街
859,回程,18,俊興街口
859,回程,19,高印公司
859,回程,20,迴龍郵局
859,回程,21,迴龍派出所
859,回程,22,捷運迴龍站
859,回程,23,中正龍安路口
859,回程,24,丹鳳高中
859,回程,25,裕民國小
859,回程,26,萬安公園
859,回程,27,龍安大第
859,回程,28,光華國小(龍安路)
859,回程,29,福祿新城一
859,回程,30,福祿新城二
859,回程,31,民安陸橋
859,回程,32,民安路
859,回程,33,後港社區
859,回程,34,建福路口
859,回程,35,建安街口
859,回程,36,後港一路
859,回程,37,建國一路
859,回程,38,捷運輔大站(建國一路)
859,回程,39,捷運輔大站
859,回程,40,盲人重建院
859,回程,41,海山里
859,回程,42,新泰中正路口
859,回程,43,材試所
859,回程,44,新泰國中南站
859,回程,45,中平路
859,回程,46,新莊高中
859,回程,47,新莊高中(新莊文藝中心)
859,回程,48,中平國中
859,回程,49,行政院新莊聯合辦公大樓(中平路)
859,回程,50,捷運泰山站
859,回程,51,捷運泰山站(泰林路)
859,回程,52,環河路口
859,回程,53,泰山戶政事務所
859,回程,54,同興公園
859,回程,55,泰山公有市場一
860,去程,1,三芝
860,去程,2,古庄
860,去程,3,福成橋頭
860,去程,4,四棧橋
860,去程,5,茂興
860,去程,6,車路崎
860,去程,7,南勢崗
860,去程,8,錫板
860,去程,9,北勢溪口
860,去程,10,後厝
860,去程,11,佛朗明哥
860,去程,12,大崛
860,去程,13,淺水灣
860,去程,14,牛車寮
860,去程,15,芝蘭路口
860,去程,16,大片頭
860,去程,17,參觀台
860,去程,18,屯山國小
860,去程,19,灰瑤子
860,去程,20,夏威夷社區
860,去程,21,聖約翰科技大學
860,去程,22,後洲子
860,去程,23,興化店
860,去程,24,頂田寮路口
860,去程,25,東元廠
860,去程,26,英光工廠
860,去程,27,下圭柔山
860,去程,28,義山里
860,去程,29,林子
860,去程,30,育英國小
860,去程,31,埤島里
860,去程,32,公司田溪橋
860,去程,33,中山濱海路口
860,去程,34,淡水行政中心
860,去程,35,外寮
860,去程,36,真善美社區
860,去程,37,新市一路
860,去程,38,淡金新市一路口
860,去程,39,輕軌淡金北新站
860,去程,40,福德宮
860,去程,41,台電宿舍
860,去程,42,正德國中
860,去程,43,頂好
860,去程,44,北淡水
860,去程,45,永樂巷口(中山市場)
860,去程,46,華南銀行
860,去程,47,捷運淡水站
860,回程,1,捷運淡水站
860,回程,2,永樂巷口(中山市場)
860,回程,3,北淡水
860,回程,4,頂好
860,回程,5,正德國中
860,回程,6,台電宿舍
860,回程,7,福德宮
860,回程,8,輕軌淡金北新站
860,回程,9,新市一路
860,回程,10,真善美社區
860,回程,11,外寮
860,回程,12,淡水行政中心
860,回程,13,中山濱海路口
860,回程,14,公司田溪橋
860,回程,15,埤島里
860,回程,16,育英國小
860,回程,17,林子
860,回程,18,義山里
860,回程,19,下圭柔山
860,回程,20,英光工廠
860,回程,21,東元廠
860,回程,22,頂田寮路口
860,回程,23,興化店
860,回程,24,後洲子
860,回程,25,聖約翰科技大學
860,回程,26,夏威夷社區
860,回程,27,灰瑤子
860,回程,28,屯山國小
860,回程,29,參觀台
860,回程,30,大片頭
860,回程,31,芝蘭路口
860,回程,32,牛車寮
860,回程,33,淺水灣
860,回程,34,大崛
860,回程,35,佛朗明哥
860,回程,36,後厝
860,回程,37,北勢溪口
860,回程,38,錫板
860,回程,39,南勢崗
860,回程,40,車路崎
860,回程,41,茂興
860,回程,42,四棧橋
860,回程,43,福成橋頭
860,回程,44,古庄
860,回程,45,三芝
861,去程,1,馬偕醫學院
861,去程,2,馬偕專校三芝校區
861,去程,3,崎頂
861,去程,4,中正智成街口
861,去程,5,埔坪
861,去程,6,三芝
861,去程,7,古庄
861,去程,8,福成橋頭
861,去程,9,四棧橋
861,去程,10,茂興
861,去程,11,車路崎
861,去程,12,南勢崗
861,去程,13,錫板
861,去程,14,北勢溪口
861,去程,15,後厝
861,去程,16,佛朗明哥
861,去程,17,大崛
861,去程,18,淺水灣
861,去程,19,牛車寮
861,去程,20,芝蘭路口
861,去程,21,大片頭
861,去程,22,參觀台
861,去程,23,屯山國小
861,去程,24,灰瑤子
861,去程,25,夏威夷社區
861,去程,26,聖約翰科技大學
861,去程,27,後洲子
861,去程,28,興化店
861,去程,29,頂田寮路口
861,去程,30,東元廠
861,去程,31,英光工廠
861,去程,32,下圭柔山
861,去程,33,義山里
861,去程,34,林子
861,去程,35,育英國小
861,去程,36,新市淡金路口
861,去程,37,淡金濱海路口
861,去程,38,商工路口
861,去程,39,輕軌新市一路站
861,去程,40,淡金新市一路口
861,去程,41,輕軌淡金北新站
861,去程,42,福德宮
861,去程,43,台電宿舍
861,去程,44,正德國中
861,去程,45,頂好
861,去程,46,北淡水
861,去程,47,永樂巷口(中山市場)
861,去程,48,華南銀行
861,去程,49,捷運淡水站
861,回程,1,捷運淡水站
861,回程,2,永樂巷口(中山市場)
861,回程,3,北淡水
861,回程,4,頂好
861,回程,5,正德國中
861,回程,6,台電宿舍
861,回程,7,福德宮
861,回程,8,輕軌淡金北新站
861,回程,9,輕軌新市一路站
861,回程,10,淡水高職
861,回程,11,新市淡金路口
861,回程,12,育英國小
861,回程,13,林子
861,回程,14,義山里
861,回程,15,下圭柔山
861,回程,16,英光工廠
861,回程,17,東元廠
861,回程,18,頂田寮路口
861,回程,19,興化店
861,回程,20,後洲子
861,回程,21,聖約翰科技大學
861,回程,22,夏威夷社區
861,回程,23,灰瑤子
861,回程,24,屯山國小
861,回程,25,參觀台
861,回程,26,大片頭
861,回程,27,芝蘭路口
861,回程,28,牛車寮
861,回程,29,淺水灣
861,回程,30,大崛
861,回程,31,佛朗明哥
861,回程,32,後厝
861,回程,33,北勢溪口
861,回程,34,錫板
861,回程,35,南勢崗
861,回程,36,車路崎
861,回程,37,茂興
861,回程,38,四棧橋
861,回程,39,福成橋頭
861,回程,40,古庄
861,回程,41,三芝
861,回程,42,埔坪
861,回程,43,中正智成街口
861,回程,44,崎頂
861,回程,45,馬偕專校三芝校區
861,回程,46,馬偕醫學院
862,去程,1,基隆轉運站
862,去程,2,城隍廟
862,去程,3,孝二路
862,去程,4,安樂市場
862,去程,5,慈雲寺
862,去程,6,干城新村
862,去程,7,安樂高中
862,去程,8,仁愛之家
862,去程,9,安一路387號
862,去程,10,鶯歌里(安一路口)
862,去程,11,石皮瀨
862,去程,12,興寮里
862,去程,13,忠聯倉儲
862,去程,14,東方巴黎社區
862,去程,15,武嶺街口
862,去程,16,情人湖路口
862,去程,17,金山鐵店
862,去程,18,大武崙
862,去程,19,三層站
862,去程,20,大武崙工業區
862,去程,21,石山
862,去程,22,藍天麗地社區
862,去程,23,武聖街口
862,去程,24,內寮
862,去程,25,界寮
862,去程,26,基隆市界(基金三路)
862,去程,27,新北市界(萬里區)
862,去程,28,中幅
862,去程,29,磚廠
862,去程,30,景美里
862,去程,31,萬里橋頭
862,去程,32,萬里區公所
862,去程,33,萬里海水浴場
862,去程,34,美崙
862,去程,35,翡翠灣
862,去程,36,玉田路
862,去程,37,芥菜種會萬里營地
862,去程,38,新墾丁路口
862,去程,39,新北市立仁愛之家
862,去程,40,野柳
862,去程,41,港西
862,去程,42,國聖埔
862,去程,43,國聖里
862,去程,44,台電北展館
862,去程,45,頂寮
862,去程,46,大鵬國小
862,去程,47,大鵬里
862,去程,48,天護宮
862,去程,49,加投里
862,去程,50,自強路口
862,去程,51,金山郵局
862,去程,52,金山
862,去程,53,金山區公所
862,去程,54,金山中學
862,去程,55,加油站
862,去程,56,磺溪橋
862,去程,57,清水路41巷口
862,去程,58,清水
862,去程,59,中角國小
862,去程,60,中角灣
862,去程,61,廖添丁廟
862,去程,62,香果園
862,去程,63,跳石
862,去程,64,忠義路口
862,去程,65,噴水米廠
862,去程,66,永興里
862,去程,67,民興里
862,去程,68,竹子湖路口
862,去程,69,水流公
862,去程,70,草里
862,去程,71,乾華
862,去程,72,十八王公
862,去程,73,尖子鹿
862,去程,74,聖安宮
862,去程,75,石門洞
862,去程,76,石門區公所
862,去程,77,石門
862,去程,78,崩山口
862,去程,79,老梅
862,去程,80,銘德一村
862,去程,81,富貴角燈塔
862,去程,82,富基漁港
862,去程,83,德茂
862,去程,84,白沙灣
862,去程,85,白沙灣遊客中心
862,去程,86,頂新莊
862,去程,87,鄉野俱樂部
862,去程,88,新庄子
862,去程,89,大龍洞崎
862,去程,90,薪水居易
862,去程,91,三芝
862,去程,92,古庄
862,去程,93,福成橋頭
862,去程,94,四棧橋
862,去程,95,茂興
862,去程,96,車路崎
862,去程,97,南勢崗
862,去程,98,錫板
862,去程,99,北勢溪口
862,去程,100,後厝
862,去程,101,佛朗明哥
862,去程,102,大崛
862,去程,103,淺水灣
862,去程,104,牛車寮
862,去程,105,芝蘭路口
862,去程,106,大片頭
862,去程,107,參觀台
862,去程,108,屯山國小
862,去程,109,灰瑤子
862,去程,110,夏威夷社區
862,去程,111,聖約翰科技大學
862,去程,112,後洲子
862,去程,113,興化店
862,去程,114,頂田寮路口
862,去程,115,東元廠
862,去程,116,英光工廠
862,去程,117,下圭柔山
862,去程,118,義山里
862,去程,119,林子
862,去程,120,育英國小
862,去程,121,埤島里
862,去程,122,公司田溪橋
862,去程,123,中山濱海路口
862,去程,124,淡水行政中心
862,去程,125,外寮
862,去程,126,米粉寮
862,去程,127,水碓子
862,去程,128,頂好
862,去程,129,北淡水
862,去程,130,永樂巷口(中山市場)
862,去程,131,華南銀行
862,去程,132,捷運淡水站
862,回程,1,捷運淡水站
862,回程,2,捷運淡水站
862,回程,3,永樂巷口(中山市場)
862,回程,4,北淡水
862,回程,5,頂好
862,回程,6,水碓子
862,回程,7,米粉寮
862,回程,8,外寮
862,回程,9,淡水行政中心
862,回程,10,中山濱海路口
862,回程,11,公司田溪橋
862,回程,12,埤島里
862,回程,13,育英國小
862,回程,14,林子
862,回程,15,義山里
862,回程,16,下圭柔山
862,回程,17,英光工廠
862,回程,18,東元廠
862,回程,19,頂田寮路口
862,回程,20,興化店
862,回程,21,後洲子
862,回程,22,聖約翰科技大學
862,回程,23,夏威夷社區
862,回程,24,灰瑤子
862,回程,25,屯山國小
862,回程,26,參觀台
862,回程,27,大片頭
862,回程,28,芝蘭路口
862,回程,29,牛車寮
862,回程,30,淺水灣
862,回程,31,大崛
862,回程,32,佛朗明哥
862,回程,33,後厝
862,回程,34,北勢溪口
862,回程,35,錫板
862,回程,36,南勢崗
862,回程,37,車路崎
862,回程,38,茂興
862,回程,39,四棧橋
862,回程,40,福成橋頭
862,回程,41,古庄
862,回程,42,三芝
862,回程,43,三民街
862,回程,44,薪水居易
862,回程,45,大龍洞崎
862,回程,46,新庄子
862,回程,47,新庄子95號
862,回程,48,鄉野俱樂部
862,回程,49,頂新莊
862,回程,50,白沙灣遊客中心
862,回程,51,白沙灣
862,回程,52,德茂
862,回程,53,富基漁港
862,回程,54,富貴角燈塔
862,回程,55,銘德一村
862,回程,56,老梅
862,回程,57,崩山口
862,回程,58,石門
862,回程,59,石門區公所
862,回程,60,石門洞
862,回程,61,聖安宮
862,回程,62,尖子鹿
862,回程,63,十八王公
862,回程,64,乾華
862,回程,65,草里
862,回程,66,水流公
862,回程,67,竹子湖路口
862,回程,68,民興里
862,回程,69,永興里
862,回程,70,噴水米廠
862,回程,71,忠義路口
862,回程,72,跳石
862,回程,73,香果園
862,回程,74,廖添丁廟
862,回程,75,中角灣
862,回程,76,中角國小
862,回程,77,清水
862,回程,78,清水路41巷口
862,回程,79,磺溪橋
862,回程,80,加油站
862,回程,81,金山中學
862,回程,82,金山區公所
862,回程,83,金山
862,回程,84,金山郵局
862,回程,85,自強路口
862,回程,86,加投里
862,回程,87,天護宮
862,回程,88,大鵬里
862,回程,89,大鵬國小
862,回程,90,頂寮
862,回程,91,台電北展館
862,回程,92,國聖里
862,回程,93,國聖埔
862,回程,94,港西
862,回程,95,野柳
862,回程,96,新北市立仁愛之家
862,回程,97,新墾丁路口
862,回程,98,芥菜種會萬里營地
862,回程,99,玉田路
862,回程,100,翡翠灣
862,回程,101,美崙
862,回程,102,萬里海水浴場
862,回程,103,萬里區公所
862,回程,104,萬里橋頭
862,回程,105,景美里
862,回程,106,磚廠
862,回程,107,中幅
862,回程,108,新北市界(萬里區)
862,回程,109,基隆市界(基金三路)
862,回程,110,內寮
862,回程,111,武聖街口
862,回程,112,藍天麗地社區
862,回程,113,石山
862,回程,114,大武崙工業區
862,回程,115,三層站
862,回程,116,大武崙
862,回程,117,金山鐵店
862,回程,118,情人湖路口
862,回程,119,武嶺街口
862,回程,120,忠聯倉儲
862,回程,121,興寮里
862,回程,122,石皮瀨
862,回程,123,鶯歌里(安一路口)
862,回程,124,安一路387號
862,回程,125,仁愛之家
862,回程,126,安樂高中
862,回程,127,干城新村
862,回程,128,慈雲寺
862,回程,129,安樂市場
862,回程,130,三十一號橋
862,回程,131,基隆轉運站
863,去程,1,捷運淡水站
863,去程,2,捷運淡水站
863,去程,3,永樂巷口(中山市場)
863,去程,4,北淡水
863,去程,5,頂好
863,去程,6,水碓子
863,去程,7,米粉寮
863,去程,8,外寮
863,去程,9,淡水行政中心
863,去程,10,中山濱海路口
863,去程,11,公司田溪橋
863,去程,12,埤島里
863,去程,13,育英國小
863,去程,14,林子
863,去程,15,義山里
863,去程,16,下圭柔山
863,去程,17,英光工廠
863,去程,18,東元廠
863,去程,19,頂田寮路口
863,去程,20,興化店
863,去程,21,後洲子
863,去程,22,聖約翰科技大學
863,去程,23,夏威夷社區
863,去程,24,灰瑤子
863,去程,25,屯山國小
863,去程,26,參觀台
863,去程,27,大片頭
863,去程,28,芝蘭路口
863,去程,29,牛車寮
863,去程,30,淺水灣
863,去程,31,大崛
863,去程,32,佛朗明哥
863,去程,33,後厝
863,去程,34,北勢溪口
863,去程,35,錫板
863,去程,36,南勢崗
863,去程,37,車路崎
863,去程,38,茂興
863,去程,39,四棧橋
863,去程,40,福成橋頭
863,去程,41,古庄
863,去程,42,三芝
863,去程,43,三民街
863,去程,44,薪水居易
863,去程,45,大龍洞崎
863,去程,46,新庄子
863,去程,47,新庄子95號
863,去程,48,鄉野俱樂部
863,去程,49,頂新莊
863,去程,50,白沙灣遊客中心
863,去程,51,白沙灣
863,去程,52,德茂
863,去程,53,富基漁港
863,去程,54,富貴角燈塔
863,去程,55,銘德一村
863,去程,56,老梅
863,去程,57,崩山口
863,去程,58,石門
863,去程,59,石門區公所
863,去程,60,石門洞
863,去程,61,聖安宮
863,去程,62,尖子鹿
863,去程,63,十八王公
863,去程,64,乾華
863,去程,65,草里
863,去程,66,水流公
863,去程,67,竹子湖路口
863,去程,68,民興里
863,去程,69,永興里
863,去程,70,噴水米廠
863,去程,71,忠義路口
863,去程,72,跳石
863,去程,73,香果園
863,去程,74,廖添丁廟
863,去程,75,中角灣
863,去程,76,中角國小
863,去程,77,清水
863,去程,78,清水路41巷口
863,去程,79,磺溪橋
863,去程,80,加油站
863,去程,81,金山中學
863,去程,82,金山區公所
863,去程,83,金山
863,去程,84,磺港路
863,去程,85,磺港大橋
863,去程,86,金山區漁會
863,回程,1,磺港大橋
863,回程,2,磺港路
863,回程,3,金山郵局
863,回程,4,金山
863,回程,5,金山區公所
863,回程,6,金山中學
863,回程,7,加油站
863,回程,8,磺溪橋
863,回程,9,清水路41巷口
863,回程,10,清水
863,回程,11,中角國小
863,回程,12,中角灣
863,回程,13,廖添丁廟
863,回程,14,香果園
863,回程,15,跳石
863,回程,16,忠義路口
863,回程,17,噴水米廠
863,回程,18,永興里
863,回程,19,民興里
863,回程,20,竹子湖路口
863,回程,21,水流公
863,回程,22,草里
863,回程,23,乾華
863,回程,24,十八王公
863,回程,25,尖子鹿
863,回程,26,聖安宮
863,回程,27,石門洞
863,回程,28,石門區公所
863,回程,29,石門
863,回程,30,崩山口
863,回程,31,老梅
863,回程,32,銘德一村
863,回程,33,富貴角燈塔
863,回程,34,富基漁港
863,回程,35,德茂
863,回程,36,白沙灣
863,回程,37,白沙灣遊客中心
863,回程,38,頂新莊
863,回程,39,鄉野俱樂部
863,回程,40,新庄子
863,回程,41,大龍洞崎
863,回程,42,薪水居易
863,回程,43,三芝
863,回程,44,古庄
863,回程,45,福成橋頭
863,回程,46,四棧橋
863,回程,47,茂興
863,回程,48,車路崎
863,回程,49,南勢崗
863,回程,50,錫板
863,回程,51,北勢溪口
863,回程,52,後厝
863,回程,53,佛朗明哥
863,回程,54,大崛
863,回程,55,淺水灣
863,回程,56,牛車寮
863,回程,57,芝蘭路口
863,回程,58,大片頭
863,回程,59,參觀台
863,回程,60,屯山國小
863,回程,61,灰瑤子
863,回程,62,夏威夷社區
863,回程,63,聖約翰科技大學
863,回程,64,後洲子
863,回程,65,興化店
863,回程,66,頂田寮路口
863,回程,67,東元廠
863,回程,68,英光工廠
863,回程,69,下圭柔山
863,回程,70,義山里
863,回程,71,林子
863,回程,72,育英國小
863,回程,73,埤島里
863,回程,74,公司田溪橋
863,回程,75,中山濱海路口
863,回程,76,淡水行政中心
863,回程,77,外寮
863,回程,78,米粉寮
863,回程,79,水碓子
863,回程,80,頂好
863,回程,81,北淡水
863,回程,82,永樂巷口(中山市場)
863,回程,83,華南銀行
863,回程,84,捷運淡水站
864,去程,1,三芝
864,去程,2,古庄
864,去程,3,福成橋頭
864,去程,4,四棧橋
864,去程,5,茂興
864,去程,6,車路崎
864,去程,7,南勢崗
864,去程,8,錫板
864,去程,9,北勢溪口
864,去程,10,後厝
864,去程,11,佛朗明哥
864,去程,12,大崛
864,去程,13,淺水灣
864,去程,14,牛車寮
864,去程,15,芝蘭路口
864,去程,16,大片頭
864,去程,17,參觀台
864,去程,18,屯山國小
864,去程,19,灰瑤子
864,去程,20,夏威夷社區
864,去程,21,聖約翰科技大學
864,去程,22,後洲子
864,去程,23,興化店
864,去程,24,頂田寮路口
864,去程,25,東元廠
864,去程,26,英光工廠
864,去程,27,下圭柔山
864,去程,28,義山里
864,去程,29,林子
864,去程,30,育英國小
864,去程,31,新市淡金路口
864,去程,32,淡金濱海路口
864,去程,33,商工路口
864,去程,34,輕軌新市一路站
864,去程,35,淡金新市一路口
864,去程,36,輕軌淡金北新站
864,去程,37,福德宮
864,去程,38,台電宿舍
864,去程,39,正德國中
864,去程,40,頂好
864,去程,41,北淡水
864,去程,42,永樂巷口(中山市場)
864,去程,43,華南銀行
864,去程,44,捷運淡水站
864,去程,45,運動公園
864,去程,46,外竿蓁林
864,去程,47,竿蓁林
864,去程,48,輕軌紅樹林站
864,去程,49,捷運紅樹林站
864,去程,50,八勢里
864,去程,51,竹圍國小
864,去程,52,安老所
864,去程,53,馬偕醫院
864,去程,54,捷運竹圍站
864,去程,55,許厝
864,去程,56,關渡
864,去程,57,關渡國小(臺北城市科技大學)
864,去程,58,一德街口
864,去程,59,和信醫院
864,去程,60,捷運忠義站
864,去程,61,中央北路
864,去程,62,桃源國中
864,去程,63,行天宮北投分宮忠義站
864,去程,64,中央北路三段
864,去程,65,捷運復興崗站
864,去程,66,製片廠
864,去程,67,復興崗
864,去程,68,文化國小
864,去程,69,大業中央北路口
864,去程,70,北投國小
864,去程,71,中央南路
864,去程,72,中央南大興街口
864,去程,73,慈后宮
864,去程,74,捷運奇岩站
864,去程,75,大業路(農禪寺)
864,去程,76,承德公館路口
864,去程,77,立農國小
864,去程,78,實踐街口
864,去程,79,承德路七段
864,去程,80,石牌
864,去程,81,文林國小
864,去程,82,中正高中
864,去程,83,捷運芝山站(戲曲中心)
864,去程,84,捷運芝山站一
864,去程,85,士林
864,去程,86,小北街
864,回程,1,捷運劍潭站(北藝中心)
864,回程,2,小北街
864,回程,3,士林
864,回程,4,捷運芝山站一
864,回程,5,捷運芝山站(戲曲中心)
864,回程,6,中正高中
864,回程,7,文林國小
864,回程,8,石牌
864,回程,9,承德路七段
864,回程,10,實踐街口
864,回程,11,立賢承德路口
864,回程,12,立農國小
864,回程,13,承德公館路口
864,回程,14,大業路(農禪寺)
864,回程,15,鳳甲美術館
864,回程,16,大業路(大興街口)
864,回程,17,捷運北投站(大興)
864,回程,18,中央南路
864,回程,19,北投國小
864,回程,20,大業中央北路口
864,回程,21,文化國小
864,回程,22,復興崗
864,回程,23,製片廠
864,回程,24,捷運復興崗站
864,回程,25,中央北路三段
864,回程,26,行天宮北投分宮忠義站
864,回程,27,桃源國中
864,回程,28,中央北路
864,回程,29,捷運忠義站
864,回程,30,和信醫院
864,回程,31,一德街口
864,回程,32,關渡國小(臺北城市科技大學)
864,回程,33,關渡
864,回程,34,許厝
864,回程,35,捷運竹圍站
864,回程,36,馬偕醫院
864,回程,37,民權路3巷口
864,回程,38,安老所
864,回程,39,竹圍國小
864,回程,40,八勢里
864,回程,41,捷運紅樹林站
864,回程,42,輕軌紅樹林站
864,回程,43,竿蓁林
864,回程,44,丹霞灣
864,回程,45,外竿蓁林
864,回程,46,運動公園
864,回程,47,捷運淡水站
864,回程,48,永樂巷口(中山市場)
